SoilType,Temperature (Celsius),Humidity (%),Crop
3,16.14820285,91.4448027,orange
3,34.05296914,92.05811721,orange
3,34.51423957,90.56151463,orange
3,32.71748548,90.54608254,orange
3,25.16296632,92.54736032,orange
3,27.68167318,94.47316879,orange
3,21.35093384,90.9492967,orange
3,11.69894639,93.25638873,orange
3,32.02,39.44,papaya
3,28.49,72.33,papaya
3,21.05,81.7,papaya
3,38.48,60.66,papaya
3,29.75,41.79,papaya
3,19.89,78.65,papaya
3,35.21462816,91.49725058,papaya
3,42.39413392,90.79028064,papaya
3,38.4191628,91.14220381,papaya
3,35.33294932,92.11508608,papaya
3,42.92325255,90.07600528,papaya
3,33.83508569,92.85470152,papaya
3,33.20258348,92.76437927,papaya
3,23.48546973,93.71043692,papaya
3,29.33710543,90.81781439,papaya
3,40.21199348,94.50766912,papaya
3,42.13473976,91.70445386,papaya
3,32.86316618,91.4618874,papaya
3,29.80744318,91.38048469,papaya
3,31.56213762,93.0484859,papaya
3,36.32268069,93.06134398,papaya
3,37.13165026,94.60761797,papaya
3,38.4418717,93.63739039,papaya
3,32.66160599,90.78931681,papaya
3,27.92765919,91.55594211,papaya
3,39.01793345,91.48815629,papaya
3,32.51247398,94.65904123,papaya
3,38.72382798,91.72514851,papaya
3,43.30204933,92.83405443,papaya
3,27.58548913,90.72526502,papaya
3,40.78881819,92.90951393,papaya
3,23.19451074,91.40301608,papaya
3,32.68067385,92.61715632,papaya
3,34.28879307,93.61082872,papaya
3,39.30050027,94.16193416,papaya
3,39.73149053,91.12220596,papaya
3,39.23342464,91.25589286,papaya
3,27.34734861,94.17756725,papaya
3,40.76998685,92.09278584,papaya
3,26.26559543,90.79668055,papaya
3,28.12971499,93.3210737,papaya
3,34.2804607,90.55561637,papaya
3,33.7960155,93.00754254,papaya
3,31.53243779,90.87394933,papaya
3,42.30495821,90.51431779,papaya
3,24.63676897,90.61964344,papaya
3,28.28222883,91.37059792,papaya
3,24.48620746,92.98254537,papaya
3,42.84609252,94.63548176,papaya
3,43.67549305,93.10887229,papaya
3,42.07213781,92.92203105,papaya
3,33.46873719,92.12746225,papaya
3,31.7018373,91.66232213,papaya
3,41.41968393,90.03863107,papaya
3,42.54744013,94.94482086,papaya
3,28.91842453,94.63676767,papaya
3,43.08022702,93.90305729,papaya
3,29.20300896,93.96834049,papaya
3,41.04224355,91.37258067,papaya
3,25.62446619,93.18240298,papaya
3,35.32876402,91.06138506,papaya
3,24.42561272,92.27749066,papaya
3,31.18298415,90.21646909,papaya
3,31.88342554,91.3256535,papaya
3,42.93368602,91.1756748,papaya
3,23.11407669,94.31994776,papaya
3,24.87212063,93.90560147,papaya
3,43.36051537,93.35191636,papaya
3,26.83054058,90.75379971,papaya
3,30.42012134,93.12659793,papaya
3,28.64555584,93.22642604,papaya
3,32.50037548,93.47888842,papaya
3,43.03714283,94.6428898,papaya
3,30.10773379,90.34546355,papaya
3,23.69212243,93.61055571,papaya
3,35.67667332,93.30641944,papaya
3,27.71948962,94.43877142,papaya
3,35.26824831,92.38282957,papaya
3,23.16855863,90.78821158,papaya
3,33.08706051,92.25197542,papaya
3,37.4620912,90.44967809,papaya
3,38.73218907,94.73613484,papaya
3,32.57720726,92.74889453,papaya
3,38.38231475,93.10378595,papaya
3,42.93605359,90.09448142,papaya
3,25.65492304,92.74501561,papaya
3,37.58899717,91.99740365,papaya
3,29.60718808,93.15642801,papaya
3,25.34756111,93.02871078,papaya
3,25.9300384,93.02357765,papaya
3,32.76795887,94.57377401,papaya
3,29.02328049,90.20396783,papaya
3,40.00439101,90.17015833,papaya
3,33.32315744,91.25271223,papaya
3,31.22790131,94.94021378,papaya
3,26.68386496,92.9585411,papaya
3,24.70528368,90.14732171,papaya
3,38.2016825,93.97379963,papaya
3,36.56769731,93.79503425,papaya
3,26.05375792,93.69111672,papaya
3,31.29986342,92.76039164,papaya
3,40.10207731,94.35110201,papaya
3,38.58954491,91.58076549,papaya
3,41.31330062,91.1508798,papaya
3,37.03551903,91.79430166,papaya
3,23.0124018,91.07355541,papaya
3,37.98,89.2,pigeonpeas
3,36.58,80.23,pigeonpeas
3,30.35,84.24,pigeonpeas
3,21.91,69.31,pigeonpeas
3,17.3,62.56,pigeonpeas
3,24.03,70.06,pigeonpeas
3,24.72,41.69,pigeonpeas
3,21.48,67.88,pigeonpeas
3,27.05,45.09,pigeonpeas
3,30.49,70.97,pigeonpeas
3,36.51268371,57.92887167,pigeonpeas
3,36.89163721,62.73178224,pigeonpeas
3,29.23540524,59.38967583,pigeonpeas
3,27.33534897,43.35795962,pigeonpeas
3,21.0643684,55.46985938,pigeonpeas
3,30.33276599,42.35249879,pigeonpeas
3,31.80130272,45.03186173,pigeonpeas
3,33.18184225,38.23184742,pigeonpeas
3,29.38538562,63.47742011,pigeonpeas
3,30.27374995,67.38680755,pigeonpeas
3,35.45790488,68.75810535,pigeonpeas
3,33.80020039,40.03262418,pigeonpeas
3,28.69180475,49.47225353,pigeonpeas
3,31.24021696,56.67369054,pigeonpeas
3,28.98039357,57.23265151,pigeonpeas
3,27.32198928,34.13737127,pigeonpeas
3,21.47607807,38.80023714,pigeonpeas
3,18.31910448,34.69776639,pigeonpeas
3,36.97794384,37.73992903,pigeonpeas
3,24.80467592,40.1242747,pigeonpeas
3,19.3479443,55.96805489,pigeonpeas
3,28.88302142,50.12323801,pigeonpeas
3,19.54314136,47.19188279,pigeonpeas
3,24.7741949,50.54621094,pigeonpeas
3,18.33124824,38.40975482,pigeonpeas
3,19.14729038,45.3733757,pigeonpeas
3,28.23416057,49.4421345,pigeonpeas
3,30.11812084,34.13307843,pigeonpeas
3,33.4126864,35.42910045,pigeonpeas
3,24.18553163,46.68746847,pigeonpeas
3,26.88630675,41.69617915,pigeonpeas
3,31.33170829,57.97429171,pigeonpeas
3,33.30711818,67.07780816,pigeonpeas
3,23.45379018,46.48714759,pigeonpeas
3,34.53823889,39.04468913,pigeonpeas
3,19.50112224,34.51086611,pigeonpeas
3,28.76794904,37.57792132,pigeonpeas
3,30.97758716,32.24914235,pigeonpeas
3,18.39759147,36.82639309,pigeonpeas
3,35.09357419,30.98685456,pigeonpeas
3,34.93174223,30.40046769,pigeonpeas
3,29.50523036,35.72032498,pigeonpeas
3,34.51934775,47.52980027,pigeonpeas
3,28.43430726,52.10010827,pigeonpeas
3,18.41645629,34.80541039,pigeonpeas
3,31.07508973,47.19847683,pigeonpeas
3,20.89342749,46.24856523,pigeonpeas
3,30.90607799,52.79913039,pigeonpeas
3,27.9348279,66.45457122,pigeonpeas
3,35.95176642,36.52780776,pigeonpeas
3,19.54317155,56.92831399,pigeonpeas
3,19.63736208,32.31528909,pigeonpeas
3,31.2192752,56.46868874,pigeonpeas
3,33.50876355,45.70976142,pigeonpeas
3,24.80710166,45.01110015,pigeonpeas
3,36.20970524,31.94550613,pigeonpeas
3,30.50420876,35.48885969,pigeonpeas
3,26.01630259,49.94704718,pigeonpeas
3,31.48469278,35.6395615,pigeonpeas
3,33.15122581,32.45974539,pigeonpeas
3,23.50222822,51.29019509,pigeonpeas
3,34.87248659,38.83786012,pigeonpeas
3,28.09269012,44.93322042,pigeonpeas
3,24.54757829,57.3414485,pigeonpeas
3,33.64769646,48.41490082,pigeonpeas
3,20.5591255,60.54880693,pigeonpeas
3,19.95991719,59.33157782,pigeonpeas
3,28.87667593,62.4901206,pigeonpeas
3,36.04353699,43.61444121,pigeonpeas
3,23.6734328,47.2879691,pigeonpeas
3,25.74679443,40.7192594,pigeonpeas
3,31.08564994,66.68832981,pigeonpeas
3,18.72987676,61.33186249,pigeonpeas
3,29.50304807,63.46513414,pigeonpeas
3,20.43517772,39.37252634,pigeonpeas
3,36.00415838,56.01334416,pigeonpeas
3,31.46846241,35.39454002,pigeonpeas
3,36.30049702,56.03021253,pigeonpeas
3,29.49096726,67.10604388,pigeonpeas
3,30.5753044,34.75591197,pigeonpeas
3,24.69487673,59.96669215,pigeonpeas
3,23.17409556,36.67847052,pigeonpeas
3,19.04380471,33.10695144,pigeonpeas
3,29.32379604,45.93248374,pigeonpeas
3,34.6455408,54.32342534,pigeonpeas
3,21.9989826,56.31006755,pigeonpeas
3,22.99774444,60.24218572,pigeonpeas
3,30.55992394,35.29006485,pigeonpeas
3,31.46417866,48.17631461,pigeonpeas
3,25.95058595,40.58227261,pigeonpeas
3,21.01142393,69.69141302,pigeonpeas
3,19.25100056,47.70351758,pigeonpeas
3,19.24462755,50.54495302,pigeonpeas
3,22.47253208,62.56532471,pigeonpeas
3,36.75087487,58.25799145,pigeonpeas
3,29.89286629,66.35375127,pigeonpeas
3,29.37735586,44.82294584,pigeonpeas
3,29.65052947,42.89833235,pigeonpeas
3,19.54284889,66.34777265,pigeonpeas
3,20.04611791,48.93905624,pigeonpeas
3,29.97,72.43,pomegranate
3,28.91,56.55,pomegranate
3,19.74,83.78,pomegranate
3,24.06,81.43,pomegranate
3,36.02,85.42,pomegranate
3,32.66,40.56,pomegranate
3,29.13,70.16,pomegranate
3,25.48,41.98,pomegranate
3,24.55981624,91.63536236,pomegranate
3,19.65690085,89.93701023,pomegranate
3,18.78359608,87.4024767,pomegranate
3,24.1469628,94.5110662,pomegranate
3,22.44581266,89.90147027,pomegranate
3,24.96273236,92.40501423,pomegranate
3,22.5526059,89.3259486,pomegranate
3,22.77035608,91.45498527,pomegranate
3,19.20090378,94.27659596,pomegranate
3,23.12808226,92.68328358,pomegranate
3,24.92639065,85.19098079,pomegranate
3,24.77464458,85.63608688,pomegranate
3,19.8671184,86.35590206,pomegranate
3,24.26601316,93.7974061,pomegranate
3,23.62600218,89.73266695,pomegranate
3,19.67832052,89.08935702,pomegranate
3,22.36509395,92.30882391,pomegranate
3,21.57936934,94.88267728,pomegranate
3,18.26233221,88.16779129,pomegranate
3,23.71028128,89.61794165,pomegranate
3,22.48720144,89.9224883,pomegranate
3,21.6602498,94.79397419,pomegranate
3,20.13037175,89.31505137,pomegranate
3,18.41164435,91.11927248,pomegranate
3,19.68291173,89.75272999,pomegranate
3,23.20242586,91.19442671,pomegranate
3,18.92157197,87.31290342,pomegranate
3,22.10621387,91.34039616,pomegranate
3,18.47412402,89.68919664,pomegranate
3,19.81069447,88.92944254,pomegranate
3,24.4880844,90.83687246,pomegranate
3,18.75927679,89.93457597,pomegranate
3,19.54128063,90.29751796,pomegranate
3,18.91251245,87.74938524,pomegranate
3,19.91330523,94.95031368,pomegranate
3,19.72620525,89.64934166,pomegranate
3,23.83185873,87.84034604,pomegranate
3,24.94467632,94.25702672,pomegranate
3,24.692258,93.87030088,pomegranate
3,24.72485577,85.56083187,pomegranate
3,20.12644921,87.59629625,pomegranate
3,21.02432943,93.0569505,pomegranate
3,22.40423537,88.1508343,pomegranate
3,20.33691147,89.38003827,pomegranate
3,24.24779615,85.56033312,pomegranate
3,24.81530144,91.90842992,pomegranate
3,19.66329768,87.95158129,pomegranate
3,22.43377991,90.3396556,pomegranate
3,22.92052307,85.12912161,pomegranate
3,22.91843172,85.40695044,pomegranate
3,24.88244467,89.39686219,pomegranate
3,23.40981539,93.13277,pomegranate
3,21.20725375,94.26304717,pomegranate
3,18.20230419,91.12282162,pomegranate
3,22.34375696,89.7870345,pomegranate
3,24.32770134,90.88292835,pomegranate
3,19.75088482,88.71691157,pomegranate
3,19.86173586,86.19740917,pomegranate
3,18.07132963,93.14554876,pomegranate
3,23.89162561,89.61850203,pomegranate
3,23.98598756,93.34236582,pomegranate
3,20.93892916,85.42912869,pomegranate
3,20.82210727,87.22815682,pomegranate
3,20.86474944,91.61793636,pomegranate
3,24.45840036,86.10874614,pomegranate
3,24.51147697,90.64498715,pomegranate
3,24.56811204,92.03009222,pomegranate
3,24.63228709,89.01574455,pomegranate
3,20.07386547,90.97819712,pomegranate
3,21.80523051,94.63612858,pomegranate
3,22.8122645,86.34233767,pomegranate
3,22.73031253,88.48567856,pomegranate
3,23.2801227,94.94330457,pomegranate
3,19.30106297,87.1775172,pomegranate
3,19.0087067,88.83768149,pomegranate
3,24.35193812,90.88612388,pomegranate
3,24.72235539,88.87651295,pomegranate
3,21.92513945,94.46485312,pomegranate
3,24.83954414,86.88738076,pomegranate
3,18.09691127,90.42177379,pomegranate
3,20.24104904,91.08706822,pomegranate
3,23.22594,94.42971362,pomegranate
3,23.50128217,92.97527546,pomegranate
3,19.44623085,89.02127045,pomegranate
3,20.51343484,92.51675903,pomegranate
3,18.90223032,94.99897537,pomegranate
3,18.90592319,89.24126808,pomegranate
3,22.63045168,88.45577158,pomegranate
3,19.38603815,86.79058496,pomegranate
3,24.38318965,91.19431555,pomegranate
3,23.77989026,92.93386903,pomegranate
3,22.59890174,93.16343942,pomegranate
3,24.37766782,85.4017118,pomegranate
3,20.89273273,91.07776977,pomegranate
3,18.09903225,85.70786282,pomegranate
3,20.00218987,85.83618191,pomegranate
3,19.85139326,89.80732335,pomegranate
3,21.25433607,92.65058936,pomegranate
3,23.65374106,93.32657504,pomegranate
3,23.88404783,86.20613842,pomegranate
3,15.17,66.02,rice
3,28.33,45.01,rice
3,16.81,57.07,rice
3,20.61,36.24,rice
3,39.44,44.96,rice
3,20.87974371,82.00274423,rice
3,21.77046169,80.31964408,rice
3,23.00445915,82.3207629,rice
3,26.49109635,80.15836264,rice
3,20.13017482,81.60487287,rice
3,23.05804872,83.37011772,rice
3,22.70883798,82.63941394,rice
3,20.27774362,82.89408619,rice
3,24.51588066,83.5352163,rice
3,23.22397386,83.03322691,rice
3,26.52723513,81.41753846,rice
3,23.97898217,81.45061596,rice
3,26.80079604,80.88684822,rice
3,24.01497622,82.05687182,rice
3,25.66585205,80.66385045,rice
3,24.28209415,80.30025587,rice
3,21.58711777,82.7883708,rice
3,23.79391957,80.41817957,rice
3,21.8652524,80.1923008,rice
3,23.57943626,83.58760316,rice
3,21.32504158,80.47476396,rice
3,25.15745531,83.11713476,rice
3,21.94766735,80.97384195,rice
3,21.0525355,82.67839517,rice
3,23.48381344,81.33265073,rice
3,25.0756354,80.52389148,rice
3,26.35927159,84.04403589,rice
3,24.52922681,80.54498576,rice
3,20.77576147,84.49774397,rice
3,22.30157427,80.64416466,rice
3,21.44653958,84.94375962,rice
3,22.17931888,80.33127223,rice
3,24.52783742,82.73685569,rice
3,20.26707606,81.63895217,rice
3,25.7354293,83.88266234,rice
3,26.79533926,82.1480873,rice
3,26.75754171,81.17734011,rice
3,23.86330467,83.15250801,rice
3,21.01944696,82.95221726,rice
3,24.17298839,83.7287574,rice
3,22.78133816,82.06719137,rice
3,25.62980105,83.52842314,rice
3,25.59704938,80.14509262,rice
3,23.83067496,84.81360127,rice
3,26.31355498,82.36698992,rice
3,24.8972823,80.52586088,rice
3,24.958779,84.47963372,rice
3,23.24113501,84.59201843,rice
3,21.66628296,80.70960551,rice
3,24.63544858,80.41363018,rice
3,23.43121862,83.06310136,rice
3,20.0454142,80.3477562,rice
3,23.85724032,82.22572988,rice
3,21.97199397,81.89918197,rice
3,26.22916897,83.83625819,rice
3,23.44676801,84.79352417,rice
3,25.65553461,83.47021081,rice
3,24.44345477,82.45432595,rice
3,20.2801937,82.1235421,rice
3,21.7238313,80.2389895,rice
3,20.41447029,82.20802629,rice
3,25.75528612,83.51827127,rice
3,20.61521424,83.77345559,rice
3,21.84106875,80.72886384,rice
3,20.08369642,83.29114712,rice
3,24.45802087,82.74835604,rice
3,21.14347496,80.33502926,rice
3,25.78720567,82.11124033,rice
3,23.64124821,80.28597873,rice
3,23.43191632,80.56887849,rice
3,24.97669518,83.891805,rice
3,22.72791041,82.1706881,rice
3,24.87300744,82.84022551,rice
3,21.32376327,83.00320459,rice
3,26.29465461,84.56919326,rice
3,22.2286982,81.85872947,rice
3,26.73072391,81.78596776,rice
3,24.88921174,81.97927117,rice
3,26.88444878,81.46033732,rice
3,22.67846116,83.72874389,rice
3,26.08867875,80.37979919,rice
3,25.42977518,82.94682591,rice
3,26.40323239,81.05635517,rice
3,26.04371967,84.96907151,rice
3,25.2827223,80.54372813,rice
3,22.08576562,83.47038318,rice
3,23.28617173,81.43321641,rice
3,25.48591986,81.40633547,rice
3,23.67575393,81.03569343,rice
3,20.82477109,84.1341879,rice
3,26.92995077,81.91411159,rice
3,23.83509503,83.88387074,rice
3,26.52872817,80.12267476,rice
3,26.46428311,83.85642678,rice
3,22.69657794,82.81088865,rice
3,22.68319059,83.46358271,rice
3,21.53346343,82.14004101,rice
3,21.40865769,83.3293191,rice
3,26.54348085,84.67353597,rice
3,23.35905428,83.59512273,rice
3,27.97,47.41,watermelon
3,22.71,53.35,watermelon
3,22.98,33.9,watermelon
3,18.23,40.17,watermelon
3,24.03,60.89,watermelon
3,30.08,32.57,watermelon
3,17.68,61.85,watermelon
3,34.92,59.32,watermelon
3,27.78,40.56,watermelon
3,32.15,61.27,watermelon
3,16.09,57.43,watermelon
3,26.47330219,80.92254421,watermelon
3,25.18780042,83.44621709,watermelon
3,25.29954705,81.77527562,watermelon
3,24.74631269,88.30866319,watermelon
3,26.58740671,81.32563243,watermelon
3,24.53442564,88.989272,watermelon
3,26.0713757,88.7285657,watermelon
3,25.96534238,89.77076659,watermelon
3,26.22338015,85.34866045,watermelon
3,24.41311871,89.81574032,watermelon
3,26.49195283,80.04678201,watermelon
3,24.04355803,84.18406764,watermelon
3,25.5421695,83.31883376,watermelon
3,26.74550678,83.9195902,watermelon
3,25.7131428,80.22972777,watermelon
3,25.76484262,84.1726996,watermelon
3,26.79489868,89.64815231,watermelon
3,24.9004602,89.73524177,watermelon
3,26.80750629,88.22874955,watermelon
3,25.11189154,80.02621335,watermelon
3,26.2148837,87.6883982,watermelon
3,24.9103226,86.97190046,watermelon
3,25.79448878,84.26830701,watermelon
3,25.26931156,87.55055105,watermelon
3,25.76402693,87.5931128,watermelon
3,25.85483596,89.13163965,watermelon
3,24.33528185,81.44030363,watermelon
3,25.37601283,80.99313508,watermelon
3,24.86094646,85.05318563,watermelon
3,24.71885473,88.94568335,watermelon
3,24.21495706,84.20576992,watermelon
3,25.81692236,82.043255,watermelon
3,24.47018505,84.16390229,watermelon
3,24.13078816,84.84494575,watermelon
3,26.1793464,86.52258079,watermelon
3,26.17668721,86.7295205,watermelon
3,26.03867719,84.6378378,watermelon
3,26.53259325,82.39053979,watermelon
3,26.81938687,87.8274604,watermelon
3,25.50405534,81.40297428,watermelon
3,26.20234499,80.38266489,watermelon
3,25.13735887,89.28272716,watermelon
3,25.92030221,83.47202566,watermelon
3,26.6634609,89.98405233,watermelon
3,24.06731461,81.64075303,watermelon
3,24.6774157,82.75411437,watermelon
3,26.11440416,87.64081095,watermelon
3,26.81530456,87.65694462,watermelon
3,25.15623099,80.27525115,watermelon
3,25.2801372,83.15393658,watermelon
3,26.22005978,80.90127035,watermelon
3,24.92093261,80.61750795,watermelon
3,26.21667586,81.01009354,watermelon
3,26.81383586,87.21986949,watermelon
3,24.31334971,87.47409052,watermelon
3,24.29105004,88.04541346,watermelon
3,24.42998931,86.33904774,watermelon
3,25.66576039,88.6984228,watermelon
3,25.07803672,83.46230461,watermelon
3,24.88910524,85.87059083,watermelon
3,25.42900869,82.91481799,watermelon
3,24.37118217,87.1269128,watermelon
3,26.4930645,88.59143088,watermelon
3,25.83202912,89.00481725,watermelon
3,24.41592661,89.39655519,watermelon
3,24.37190239,81.2514818,watermelon
3,24.24782473,83.03687902,watermelon
3,24.64458469,85.49938185,watermelon
3,24.89681131,86.10782926,watermelon
3,25.41864024,81.12122989,watermelon
3,26.26028739,86.14585891,watermelon
3,24.90123934,87.20772913,watermelon
3,24.84740848,89.20454622,watermelon
3,26.98212846,86.70068316,watermelon
3,26.90435747,86.25426228,watermelon
3,25.86475496,86.67468041,watermelon
3,26.70607759,81.14149505,watermelon
3,26.44019475,80.91934337,watermelon
3,26.283443,84.42478917,watermelon
3,26.84366082,83.85039964,watermelon
3,26.03967219,83.9862443,watermelon
3,24.92994759,85.00802358,watermelon
3,25.50736962,84.24340241,watermelon
3,25.4438391,87.9392312,watermelon
3,26.12588914,86.5507939,watermelon
3,25.10474753,87.5267616,watermelon
3,26.27520631,86.63249555,watermelon
3,26.27061608,83.09194521,watermelon
3,26.73690828,87.82430156,watermelon
3,25.04746944,85.5667282,watermelon
3,24.69368934,85.56967628,watermelon
3,24.54356968,84.60808277,watermelon
3,25.89762315,81.96664832,watermelon
3,26.6333118,84.31756844,watermelon
3,25.35794749,80.45846265,watermelon
3,25.28784623,89.63667876,watermelon
3,26.63838589,84.69546874,watermelon
3,25.3310446,84.30533791,watermelon
3,26.89750174,83.89241484,watermelon
3,26.98603693,89.4138489,watermelon
4,19.71,72.09,apple
4,17.2,61,apple
4,30,67.91,apple
4,24.11,84.12,apple
4,21.6,33.69,apple
4,29.05,89.71,apple
4,29.45,60.75,apple
4,27.04,78.7,apple
4,39.62,82.77,apple
4,25.52,42.53,apple
4,37.8,69.98,banana
4,17.76,56.36,banana
4,29.23,39.12,banana
4,28.56,87.91,banana
4,39.87,64.59,banana
4,32.8,50.51,banana
4,18.48,65.01,banana
4,27.49,61.69,banana
4,36.95,82.35,banana
4,32.3,35.51,banana
4,21.67,62.61,banana
4,15.68,55.37,banana
4,35.85,68.79,banana
4,39.8,64.52,chickpea
4,15.7,64.86,chickpea
4,17.63,35.66,chickpea
4,22.69,61.45,chickpea
4,21.47,33.36,chickpea
4,34.47,75.33,chickpea
4,33.12,75.15,chickpea
4,19.67,87.99,chickpea
4,24.18,50.91,chickpea
4,20.93,48.95,grapes
4,39.42,83.03,grapes
4,38.94,49.27,grapes
4,35.16,80.33,grapes
4,33.3,34.39,grapes
4,27.36,58.26,grapes
4,17.45,60.4,grapes
4,23.69,47.6,grapes
4,18.06,51.73,grapes
4,37.26,49.59,grapes
4,18.88,50.99,grapes
4,20.41,61.87,grapes
4,35.94,69.25,kidneybeans
4,31.49,52.73,kidneybeans
4,34.34,74.32,kidneybeans
4,21.89,40.63,kidneybeans
4,30.82,53.38,kidneybeans
4,22.26,49.99,kidneybeans
4,17.75,43.32,kidneybeans
4,20.44,79.39,mothbeans
4,21.19,64.89,mothbeans
4,27.44,44.98,mothbeans
4,27.84,57.27,mothbeans
4,38.96,50.52,mungbean
4,18.53,42.79,mungbean
4,24.57,51.3,mungbean
4,16.62,55.52,mungbean
4,35.03,76.43,mungbean
4,19.26,88.16,mungbean
4,15.26,62.16,muskmelon
4,23.45,50.22,muskmelon
4,37.67,85.91,muskmelon
4,26.63,36.59,muskmelon
4,20.66,87.38,muskmelon
4,15.79,32.11,muskmelon
4,20.98,46.2,papaya
4,33.85,35.5,papaya
4,34.21,86.87,papaya
4,32.07,38.49,papaya
4,26.81,72.18,papaya
4,29.89,46.53,papaya
4,17.41,45.33,pigeonpeas
4,33.31,69.85,pigeonpeas
4,21.88,88.63,pigeonpeas
4,29.64,40.33,pigeonpeas
4,37.49,35.07,pigeonpeas
4,16.67,65.89,pigeonpeas
4,18.04,88.09,pigeonpeas
4,20.36,52.78,pigeonpeas
4,38.57,54.77,pigeonpeas
4,37.42,55.82,pomegranate
4,25.61,44.03,pomegranate
4,34.98,38.29,pomegranate
4,32.97,62.75,pomegranate
4,25.67,59.01,pomegranate
4,34.12,85.91,pomegranate
4,27.81,56.49,watermelon
4,27.79,58.37,watermelon
4,15.1,75.11,watermelon
4,17.59,42.07,watermelon
4,18.05,49.68,watermelon
4,20.8,84.62,watermelon
5,17.02498456,16.98861173,chickpea
5,19.02061277,17.13159126,chickpea
5,17.88776475,15.40589717,chickpea
5,18.86805647,15.65809214,chickpea
5,18.36952567,19.56381041,chickpea
5,20.45078582,15.40312102,chickpea
5,20.6543203,16.60820843,chickpea
5,17.3348681,18.74926979,chickpea
5,18.17912258,18.90426935,chickpea
5,18.01272266,18.30968112,chickpea
5,20.99373558,19.33470387,chickpea
5,19.46233971,15.22538951,chickpea
5,19.81344531,14.69765308,chickpea
5,18.97424756,19.5161216,chickpea
5,18.19737048,14.71070537,chickpea
5,18.72963144,19.18197264,chickpea
5,20.99502153,19.8601304,chickpea
5,20.28155898,16.39535215,chickpea
5,17.48042641,15.7559405,chickpea
5,20.88818675,14.32313811,chickpea
5,17.08498521,16.14565756,chickpea
5,20.09340593,15.11279612,chickpea
5,17.57212145,14.99927489,chickpea
5,19.12065218,18.43475844,chickpea
5,18.57665902,19.22008229,chickpea
5,17.16606398,14.42457525,chickpea
5,18.2872007,16.67921616,chickpea
5,19.03025305,18.66725565,chickpea
5,17.1418614,17.0662427,chickpea
5,17.47809436,17.93253975,chickpea
5,20.56601874,14.25803981,chickpea
5,17.22385224,15.82069268,chickpea
5,19.69141713,19.44225438,chickpea
5,17.84851658,19.09172907,chickpea
5,18.8202251,16.1074793,chickpea
5,17.47500984,16.54314829,chickpea
5,18.72649425,17.58406365,chickpea
5,18.65580107,16.17772668,chickpea
5,18.2356751,19.68538502,chickpea
5,18.81198127,15.21618225,chickpea
5,18.65054116,17.80852431,chickpea
5,20.36720401,16.89574311,chickpea
5,18.38120357,16.63805158,chickpea
5,17.17012591,17.30457712,chickpea
5,19.37101121,15.77458129,chickpea
5,17.92845928,14.27327988,chickpea
5,19.45339934,18.23490739,chickpea
5,19.12829388,14.92241479,chickpea
5,19.1034283,17.26184541,chickpea
5,17.48504075,16.96070581,chickpea
5,19.40751744,18.98030507,chickpea
5,20.18649426,19.63719995,chickpea
5,17.30287885,15.15405941,chickpea
5,17.50361137,15.48083156,chickpea
5,18.17234999,14.70085967,chickpea
5,17.57445618,16.71826572,chickpea
5,20.93175255,18.91295403,chickpea
5,19.71098332,17.63879418,chickpea
5,19.07937684,17.86754927,chickpea
5,18.54988627,16.02542689,chickpea
5,18.19903647,17.41333199,chickpea
5,18.88852533,14.99451145,chickpea
5,18.49311205,14.72115044,chickpea
5,19.48974337,17.17260319,chickpea
5,17.25769499,18.74943955,chickpea
5,19.62416326,18.71483156,chickpea
5,20.67526473,19.85388984,chickpea
5,20.02381489,16.63294455,chickpea
5,20.1187446,14.44228303,chickpea
5,20.65691793,15.84572566,chickpea
5,19.2582557,14.2804191,chickpea
5,17.927806,15.85622899,chickpea
5,19.16288268,15.83500655,chickpea
5,20.26942271,19.96978871,chickpea
5,17.09104223,18.25142068,chickpea
5,17.06579293,17.54024066,chickpea
5,20.62767492,14.44008871,chickpea
5,20.8248451,17.85057083,chickpea
5,19.46210401,18.72831993,chickpea
5,17.18248372,16.42891834,chickpea
5,17.48911699,16.39055394,chickpea
5,17.48395377,14.76014523,chickpea
5,19.48316794,17.44534641,chickpea
5,19.71359733,18.09665739,chickpea
5,19.48649305,16.06240074,chickpea
5,19.95264829,14.82633099,chickpea
5,19.41789736,16.80472243,chickpea
5,19.45591848,18.02235902,chickpea
5,20.19137759,16.41998269,chickpea
5,18.8392908,14.74071856,chickpea
5,20.71219282,19.83643308,chickpea
5,18.99424448,15.9362937,chickpea
5,19.96837462,15.57324389,chickpea
5,17.81564548,17.60756635,chickpea
5,20.71424384,15.27824066,chickpea
5,17.34150229,18.75626255,chickpea
5,17.43732714,14.33847406,chickpea
5,18.89780215,19.76182946,chickpea
5,18.59190771,14.77959596,chickpea
5,18.31561493,15.36143547,chickpea
5,20.42,42.77,coconut
5,37.46,60.04,coconut
5,27.46,53.74,coconut
5,37.56,53.28,coconut
5,35.76,60.45,coconut
5,39.85,39.14,coconut
5,35.22,36.43,coconut
5,33.04,54.2,coconut
5,23.82,57.13,coconut
5,27.24,56.96,coconut
5,22.37,79.4,coconut
5,20.77,44.94,coconut
5,16.63,86.71,coconut
5,22.25,70.31,coconut
5,33.56,54.53,coconut
5,36.99,73.32,coconut
5,20.48,37.7,coconut
5,26.94,36.54,coconut
5,38.08,69.35,coconut
5,26.45,87.04,coconut
5,18.5,54.72,coconut
5,37.92,37.66,coconut
5,35.24,84.77,coconut
